Name;Station;Time(norwegian mean time);Precipitation (1 h), mm
Bergen - Florida;SN50540;01.02.2024 02:00;0
Bergen - Florida;SN50540;01.02.2024 03:00;0
Bergen - Florida;SN50540;01.02.2024 11:00;0
Bergen - Florida;SN50540;01.02.2024 15:00;0
Bergen - Florida;SN50540;01.02.2024 16:00;0
Bergen - Florida;SN50540;01.02.2024 17:00;0
Bergen - Florida;SN50540;01.02.2024 18:00;0
Bergen - Florida;SN50540;01.02.2024 19:00;0
Bergen - Florida;SN50540;01.02.2024 21:00;0
Bergen - Florida;SN50540;01.02.2024 22:00;0
Bergen - Florida;SN50540;01.02.2024 23:00;0
Bergen - Florida;SN50540;02.02.2024 23:00;0
Bergen - Florida;SN50540;03.02.2024 01:00;0
Bergen - Florida;SN50540;03.02.2024 10:00;0
Bergen - Florida;SN50540;03.02.2024 11:00;0
Bergen - Florida;SN50540;03.02.2024 13:00;0
Bergen - Florida;SN50540;03.02.2024 14:00;0
Bergen - Florida;SN50540;03.02.2024 15:00;0
Bergen - Florida;SN50540;03.02.2024 20:00;0
Bergen - Florida;SN50540;03.02.2024 21:00;0
Bergen - Florida;SN50540;03.02.2024 22:00;0
Bergen - Florida;SN50540;04.02.2024 00:00;0
Bergen - Florida;SN50540;04.02.2024 01:00;0
Bergen - Florida;SN50540;04.02.2024 08:00;0
Bergen - Florida;SN50540;04.02.2024 17:00;0
Bergen - Florida;SN50540;04.02.2024 18:00;0
Bergen - Florida;SN50540;04.02.2024 19:00;0
Bergen - Florida;SN50540;04.02.2024 20:00;0
Bergen - Florida;SN50540;04.02.2024 22:00;0
Bergen - Florida;SN50540;04.02.2024 23:00;0
Bergen - Florida;SN50540;05.02.2024 04:00;0
Bergen - Florida;SN50540;05.02.2024 05:00;0
Bergen - Florida;SN50540;05.02.2024 06:00;0
Bergen - Florida;SN50540;05.02.2024 08:00;0
Bergen - Florida;SN50540;05.02.2024 09:00;0
Bergen - Florida;SN50540;05.02.2024 10:00;0
Bergen - Florida;SN50540;05.02.2024 11:00;0
Bergen - Florida;SN50540;05.02.2024 12:00;0
Bergen - Florida;SN50540;05.02.2024 13:00;0
Bergen - Florida;SN50540;05.02.2024 14:00;0
Bergen - Florida;SN50540;05.02.2024 15:00;0
Bergen - Florida;SN50540;05.02.2024 16:00;0
Bergen - Florida;SN50540;05.02.2024 17:00;0
Bergen - Florida;SN50540;05.02.2024 18:00;0
Bergen - Florida;SN50540;05.02.2024 19:00;0
Bergen - Florida;SN50540;05.02.2024 20:00;0
Bergen - Florida;SN50540;05.02.2024 21:00;0
Bergen - Florida;SN50540;05.02.2024 22:00;0
Bergen - Florida;SN50540;05.02.2024 23:00;0
Bergen - Florida;SN50540;06.02.2024 00:00;0
Bergen - Florida;SN50540;06.02.2024 01:00;0
Bergen - Florida;SN50540;06.02.2024 02:00;0
Bergen - Florida;SN50540;06.02.2024 03:00;0
Bergen - Florida;SN50540;06.02.2024 04:00;0
Bergen - Florida;SN50540;06.02.2024 05:00;0
Bergen - Florida;SN50540;06.02.2024 06:00;0
Bergen - Florida;SN50540;06.02.2024 07:00;0
Bergen - Florida;SN50540;06.02.2024 08:00;0
Bergen - Florida;SN50540;06.02.2024 09:00;0
Bergen - Florida;SN50540;06.02.2024 20:00;0
Bergen - Florida;SN50540;06.02.2024 21:00;0
Bergen - Florida;SN50540;06.02.2024 22:00;0
Bergen - Florida;SN50540;06.02.2024 23:00;0
Bergen - Florida;SN50540;07.02.2024 00:00;0
Bergen - Florida;SN50540;07.02.2024 01:00;0
Bergen - Florida;SN50540;07.02.2024 02:00;0
Bergen - Florida;SN50540;07.02.2024 03:00;0
Bergen - Florida;SN50540;07.02.2024 04:00;0
Bergen - Florida;SN50540;07.02.2024 06:00;0
Bergen - Florida;SN50540;07.02.2024 07:00;0
Bergen - Florida;SN50540;07.02.2024 12:00;0
Bergen - Florida;SN50540;07.02.2024 13:00;0
Bergen - Florida;SN50540;07.02.2024 23:00;0
Bergen - Florida;SN50540;08.02.2024 00:00;0
Bergen - Florida;SN50540;08.02.2024 01:00;0
Bergen - Florida;SN50540;08.02.2024 02:00;0
Bergen - Florida;SN50540;08.02.2024 03:00;0
Bergen - Florida;SN50540;08.02.2024 04:00;0
Bergen - Florida;SN50540;08.02.2024 05:00;0
Bergen - Florida;SN50540;08.02.2024 06:00;0
Bergen - Florida;SN50540;08.02.2024 07:00;0
Bergen - Florida;SN50540;08.02.2024 08:00;0
Bergen - Florida;SN50540;08.02.2024 09:00;0
Bergen - Florida;SN50540;08.02.2024 10:00;0
Bergen - Florida;SN50540;08.02.2024 11:00;0
Bergen - Florida;SN50540;08.02.2024 12:00;0
Bergen - Florida;SN50540;08.02.2024 13:00;0
Bergen - Florida;SN50540;08.02.2024 14:00;0
Bergen - Florida;SN50540;08.02.2024 15:00;0
Bergen - Florida;SN50540;08.02.2024 16:00;0
Bergen - Florida;SN50540;08.02.2024 17:00;0
Bergen - Florida;SN50540;08.02.2024 18:00;0
Bergen - Florida;SN50540;08.02.2024 19:00;0
Bergen - Florida;SN50540;08.02.2024 20:00;0
Bergen - Florida;SN50540;08.02.2024 21:00;0
Bergen - Florida;SN50540;08.02.2024 22:00;0
Bergen - Florida;SN50540;08.02.2024 23:00;0
Bergen - Florida;SN50540;09.02.2024 00:00;0
Bergen - Florida;SN50540;09.02.2024 01:00;0
Bergen - Florida;SN50540;09.02.2024 02:00;0
Bergen - Florida;SN50540;09.02.2024 03:00;0
Bergen - Florida;SN50540;09.02.2024 04:00;0
Bergen - Florida;SN50540;09.02.2024 05:00;0
Bergen - Florida;SN50540;09.02.2024 06:00;0
Bergen - Florida;SN50540;09.02.2024 07:00;0
Bergen - Florida;SN50540;09.02.2024 08:00;0
Bergen - Florida;SN50540;09.02.2024 09:00;0
Bergen - Florida;SN50540;09.02.2024 10:00;0
Bergen - Florida;SN50540;09.02.2024 11:00;0
Bergen - Florida;SN50540;09.02.2024 12:00;0
Bergen - Florida;SN50540;09.02.2024 13:00;0
Bergen - Florida;SN50540;09.02.2024 14:00;0
Bergen - Florida;SN50540;09.02.2024 15:00;0
Bergen - Florida;SN50540;09.02.2024 16:00;0
Bergen - Florida;SN50540;09.02.2024 17:00;0
Bergen - Florida;SN50540;09.02.2024 18:00;0
Bergen - Florida;SN50540;09.02.2024 19:00;0
Bergen - Florida;SN50540;09.02.2024 20:00;0
Bergen - Florida;SN50540;09.02.2024 21:00;0
Bergen - Florida;SN50540;09.02.2024 22:00;0
Bergen - Florida;SN50540;09.02.2024 23:00;0
Bergen - Florida;SN50540;10.02.2024 00:00;0
Bergen - Florida;SN50540;10.02.2024 01:00;0
Bergen - Florida;SN50540;10.02.2024 02:00;0
Bergen - Florida;SN50540;10.02.2024 03:00;0
Bergen - Florida;SN50540;10.02.2024 05:00;0
Bergen - Florida;SN50540;10.02.2024 06:00;0
Bergen - Florida;SN50540;10.02.2024 07:00;0
Bergen - Florida;SN50540;10.02.2024 08:00;0
Bergen - Florida;SN50540;10.02.2024 09:00;0
Bergen - Florida;SN50540;10.02.2024 10:00;0
Bergen - Florida;SN50540;10.02.2024 11:00;0
Bergen - Florida;SN50540;10.02.2024 12:00;0
Bergen - Florida;SN50540;10.02.2024 13:00;0
Bergen - Florida;SN50540;10.02.2024 14:00;0
Bergen - Florida;SN50540;10.02.2024 15:00;0
Bergen - Florida;SN50540;10.02.2024 16:00;0
Bergen - Florida;SN50540;10.02.2024 17:00;0
Bergen - Florida;SN50540;10.02.2024 18:00;0
Bergen - Florida;SN50540;10.02.2024 19:00;0
Bergen - Florida;SN50540;10.02.2024 20:00;0
Bergen - Florida;SN50540;10.02.2024 21:00;0
Bergen - Florida;SN50540;10.02.2024 22:00;0
Bergen - Florida;SN50540;10.02.2024 23:00;0
Bergen - Florida;SN50540;11.02.2024 00:00;0
Bergen - Florida;SN50540;11.02.2024 01:00;0
Bergen - Florida;SN50540;11.02.2024 02:00;0
Bergen - Florida;SN50540;11.02.2024 03:00;0
Bergen - Florida;SN50540;11.02.2024 04:00;0
Bergen - Florida;SN50540;11.02.2024 05:00;0
Bergen - Florida;SN50540;11.02.2024 06:00;0
Bergen - Florida;SN50540;11.02.2024 07:00;0
Bergen - Florida;SN50540;11.02.2024 14:00;0
Bergen - Florida;SN50540;11.02.2024 15:00;0
Bergen - Florida;SN50540;11.02.2024 16:00;0
Bergen - Florida;SN50540;11.02.2024 17:00;0
Bergen - Florida;SN50540;11.02.2024 18:00;0
Bergen - Florida;SN50540;11.02.2024 19:00;0
Bergen - Florida;SN50540;11.02.2024 20:00;0
Bergen - Florida;SN50540;11.02.2024 21:00;0
Bergen - Florida;SN50540;11.02.2024 22:00;0
Bergen - Florida;SN50540;12.02.2024 02:00;0
Bergen - Florida;SN50540;12.02.2024 03:00;0
Bergen - Florida;SN50540;12.02.2024 04:00;0
Bergen - Florida;SN50540;12.02.2024 05:00;0
Bergen - Florida;SN50540;12.02.2024 06:00;0
Bergen - Florida;SN50540;12.02.2024 13:00;0
Bergen - Florida;SN50540;12.02.2024 14:00;0
Bergen - Florida;SN50540;12.02.2024 15:00;0
Bergen - Florida;SN50540;12.02.2024 16:00;0
Bergen - Florida;SN50540;12.02.2024 17:00;0
Bergen - Florida;SN50540;12.02.2024 20:00;0
Bergen - Florida;SN50540;12.02.2024 21:00;0
Bergen - Florida;SN50540;12.02.2024 22:00;0
Bergen - Florida;SN50540;12.02.2024 23:00;0
Bergen - Florida;SN50540;13.02.2024 00:00;0
Bergen - Florida;SN50540;13.02.2024 01:00;0
Bergen - Florida;SN50540;13.02.2024 02:00;0
Bergen - Florida;SN50540;13.02.2024 03:00;0
Bergen - Florida;SN50540;13.02.2024 04:00;0
Bergen - Florida;SN50540;13.02.2024 05:00;0
Bergen - Florida;SN50540;13.02.2024 06:00;0
Bergen - Florida;SN50540;13.02.2024 07:00;0
Bergen - Florida;SN50540;13.02.2024 11:00;0
Bergen - Florida;SN50540;13.02.2024 14:00;0
Bergen - Florida;SN50540;13.02.2024 19:00;0
Bergen - Florida;SN50540;13.02.2024 20:00;0
Bergen - Florida;SN50540;13.02.2024 22:00;0
Bergen - Florida;SN50540;13.02.2024 23:00;0
Bergen - Florida;SN50540;14.02.2024 00:00;0
Bergen - Florida;SN50540;14.02.2024 07:00;0
Bergen - Florida;SN50540;14.02.2024 09:00;0
Bergen - Florida;SN50540;14.02.2024 10:00;0
Bergen - Florida;SN50540;14.02.2024 11:00;0
Bergen - Florida;SN50540;14.02.2024 18:00;0
Bergen - Florida;SN50540;14.02.2024 19:00;0
Bergen - Florida;SN50540;14.02.2024 20:00;0
Bergen - Florida;SN50540;14.02.2024 21:00;0
Bergen - Florida;SN50540;14.02.2024 22:00;0
Bergen - Florida;SN50540;15.02.2024 00:00;0
Bergen - Florida;SN50540;15.02.2024 01:00;0
Bergen - Florida;SN50540;15.02.2024 02:00;0
Bergen - Florida;SN50540;15.02.2024 03:00;0
Bergen - Florida;SN50540;15.02.2024 04:00;0
Bergen - Florida;SN50540;15.02.2024 05:00;0
Bergen - Florida;SN50540;15.02.2024 06:00;0
Bergen - Florida;SN50540;15.02.2024 07:00;0
Bergen - Florida;SN50540;15.02.2024 08:00;0
Bergen - Florida;SN50540;15.02.2024 09:00;0
Bergen - Florida;SN50540;15.02.2024 10:00;0
Bergen - Florida;SN50540;15.02.2024 11:00;0
Bergen - Florida;SN50540;15.02.2024 12:00;0
Bergen - Florida;SN50540;15.02.2024 13:00;0
Bergen - Florida;SN50540;16.02.2024 19:00;0
Bergen - Florida;SN50540;16.02.2024 20:00;0
Bergen - Florida;SN50540;16.02.2024 21:00;0
Bergen - Florida;SN50540;16.02.2024 22:00;0
Bergen - Florida;SN50540;16.02.2024 23:00;0
Bergen - Florida;SN50540;17.02.2024 00:00;0
Bergen - Florida;SN50540;17.02.2024 01:00;0
Bergen - Florida;SN50540;17.02.2024 02:00;0
Bergen - Florida;SN50540;17.02.2024 03:00;0
Bergen - Florida;SN50540;17.02.2024 04:00;0
Bergen - Florida;SN50540;17.02.2024 05:00;0
Bergen - Florida;SN50540;17.02.2024 06:00;0
Bergen - Florida;SN50540;17.02.2024 07:00;0
Bergen - Florida;SN50540;17.02.2024 08:00;0
Bergen - Florida;SN50540;17.02.2024 09:00;0
Bergen - Florida;SN50540;17.02.2024 10:00;0
Bergen - Florida;SN50540;17.02.2024 11:00;0
Bergen - Florida;SN50540;17.02.2024 12:00;0
Bergen - Florida;SN50540;17.02.2024 13:00;0
Bergen - Florida;SN50540;17.02.2024 14:00;0
Bergen - Florida;SN50540;17.02.2024 15:00;0
Bergen - Florida;SN50540;17.02.2024 16:00;0
Bergen - Florida;SN50540;17.02.2024 17:00;0
Bergen - Florida;SN50540;17.02.2024 18:00;0
Bergen - Florida;SN50540;17.02.2024 19:00;0
Bergen - Florida;SN50540;17.02.2024 20:00;0
Bergen - Florida;SN50540;17.02.2024 21:00;0
Bergen - Florida;SN50540;17.02.2024 22:00;0
Bergen - Florida;SN50540;17.02.2024 23:00;0
Bergen - Florida;SN50540;18.02.2024 00:00;0
Bergen - Florida;SN50540;18.02.2024 01:00;0
Bergen - Florida;SN50540;18.02.2024 02:00;0
Bergen - Florida;SN50540;18.02.2024 03:00;0
Bergen - Florida;SN50540;18.02.2024 04:00;0
Bergen - Florida;SN50540;18.02.2024 05:00;0
Bergen - Florida;SN50540;18.02.2024 06:00;0
Bergen - Florida;SN50540;18.02.2024 07:00;0
Bergen - Florida;SN50540;18.02.2024 16:00;0
Bergen - Florida;SN50540;18.02.2024 17:00;0
Bergen - Florida;SN50540;18.02.2024 18:00;0
Bergen - Florida;SN50540;18.02.2024 19:00;0
Bergen - Florida;SN50540;19.02.2024 05:00;0
Bergen - Florida;SN50540;19.02.2024 17:00;0
Bergen - Florida;SN50540;19.02.2024 18:00;0
Bergen - Florida;SN50540;19.02.2024 23:00;0
Bergen - Florida;SN50540;20.02.2024 00:00;0
Bergen - Florida;SN50540;20.02.2024 01:00;0
Bergen - Florida;SN50540;20.02.2024 02:00;0
Bergen - Florida;SN50540;20.02.2024 03:00;0
Bergen - Florida;SN50540;20.02.2024 13:00;0
Bergen - Florida;SN50540;20.02.2024 14:00;0
Bergen - Florida;SN50540;20.02.2024 23:00;0
Bergen - Florida;SN50540;21.02.2024 00:00;0
Bergen - Florida;SN50540;21.02.2024 01:00;0
Bergen - Florida;SN50540;21.02.2024 02:00;0
Bergen - Florida;SN50540;21.02.2024 03:00;0
Bergen - Florida;SN50540;21.02.2024 04:00;0
Bergen - Florida;SN50540;21.02.2024 05:00;0
Bergen - Florida;SN50540;21.02.2024 12:00;0
Bergen - Florida;SN50540;21.02.2024 13:00;0
Bergen - Florida;SN50540;21.02.2024 14:00;0
Bergen - Florida;SN50540;21.02.2024 15:00;0
Bergen - Florida;SN50540;21.02.2024 16:00;0
Bergen - Florida;SN50540;21.02.2024 17:00;0
Bergen - Florida;SN50540;21.02.2024 18:00;0
Bergen - Florida;SN50540;21.02.2024 19:00;0
Bergen - Florida;SN50540;21.02.2024 20:00;0
Bergen - Florida;SN50540;22.02.2024 04:00;0
Bergen - Florida;SN50540;22.02.2024 05:00;0
Bergen - Florida;SN50540;22.02.2024 06:00;0
Bergen - Florida;SN50540;22.02.2024 07:00;0
Bergen - Florida;SN50540;22.02.2024 08:00;0
Bergen - Florida;SN50540;22.02.2024 09:00;0
Bergen - Florida;SN50540;22.02.2024 10:00;0
Bergen - Florida;SN50540;22.02.2024 11:00;0
Bergen - Florida;SN50540;22.02.2024 12:00;0
Bergen - Florida;SN50540;22.02.2024 13:00;0
Bergen - Florida;SN50540;22.02.2024 14:00;0
Bergen - Florida;SN50540;22.02.2024 15:00;0
Bergen - Florida;SN50540;23.02.2024 19:00;0
Bergen - Florida;SN50540;23.02.2024 20:00;0
Bergen - Florida;SN50540;23.02.2024 23:00;0
Bergen - Florida;SN50540;24.02.2024 00:00;0
Bergen - Florida;SN50540;24.02.2024 01:00;0
Bergen - Florida;SN50540;24.02.2024 02:00;0
Bergen - Florida;SN50540;24.02.2024 03:00;0
Bergen - Florida;SN50540;24.02.2024 09:00;0
Bergen - Florida;SN50540;24.02.2024 10:00;0
Bergen - Florida;SN50540;24.02.2024 11:00;0
Bergen - Florida;SN50540;24.02.2024 12:00;0
Bergen - Florida;SN50540;24.02.2024 14:00;0
Bergen - Florida;SN50540;24.02.2024 15:00;0
Bergen - Florida;SN50540;24.02.2024 16:00;0
Bergen - Florida;SN50540;24.02.2024 17:00;0
Bergen - Florida;SN50540;24.02.2024 18:00;0
Bergen - Florida;SN50540;24.02.2024 19:00;0
Bergen - Florida;SN50540;24.02.2024 20:00;0
Bergen - Florida;SN50540;24.02.2024 21:00;0
Bergen - Florida;SN50540;24.02.2024 22:00;0
Bergen - Florida;SN50540;24.02.2024 23:00;0
Bergen - Florida;SN50540;25.02.2024 00:00;0
Bergen - Florida;SN50540;25.02.2024 02:00;0
Bergen - Florida;SN50540;25.02.2024 03:00;0
Bergen - Florida;SN50540;25.02.2024 04:00;0
Bergen - Florida;SN50540;25.02.2024 05:00;0
Bergen - Florida;SN50540;25.02.2024 06:00;0
Bergen - Florida;SN50540;25.02.2024 08:00;0
Bergen - Florida;SN50540;25.02.2024 09:00;0
Bergen - Florida;SN50540;25.02.2024 16:00;0
Bergen - Florida;SN50540;25.02.2024 18:00;0
Bergen - Florida;SN50540;25.02.2024 23:00;0
Bergen - Florida;SN50540;26.02.2024 00:00;0
Bergen - Florida;SN50540;26.02.2024 02:00;0
Bergen - Florida;SN50540;26.02.2024 03:00;0
Bergen - Florida;SN50540;26.02.2024 04:00;0
Bergen - Florida;SN50540;26.02.2024 05:00;0
Bergen - Florida;SN50540;26.02.2024 06:00;0
Bergen - Florida;SN50540;26.02.2024 07:00;0
Bergen - Florida;SN50540;26.02.2024 08:00;0
Bergen - Florida;SN50540;26.02.2024 09:00;0
Bergen - Florida;SN50540;26.02.2024 10:00;0
Bergen - Florida;SN50540;26.02.2024 11:00;0
Bergen - Florida;SN50540;26.02.2024 12:00;0
Bergen - Florida;SN50540;26.02.2024 13:00;0
Bergen - Florida;SN50540;26.02.2024 14:00;0
Bergen - Florida;SN50540;26.02.2024 15:00;0
Bergen - Florida;SN50540;26.02.2024 16:00;0
Bergen - Florida;SN50540;26.02.2024 17:00;0
Bergen - Florida;SN50540;26.02.2024 18:00;0
Bergen - Florida;SN50540;26.02.2024 20:00;0
Bergen - Florida;SN50540;26.02.2024 21:00;0
Bergen - Florida;SN50540;26.02.2024 22:00;0
Bergen - Florida;SN50540;27.02.2024 00:00;0
Bergen - Florida;SN50540;27.02.2024 01:00;0
Bergen - Florida;SN50540;27.02.2024 02:00;0
Bergen - Florida;SN50540;27.02.2024 04:00;0
Bergen - Florida;SN50540;27.02.2024 05:00;0
Bergen - Florida;SN50540;27.02.2024 06:00;0
Bergen - Florida;SN50540;27.02.2024 07:00;0
Bergen - Florida;SN50540;27.02.2024 08:00;0
Bergen - Florida;SN50540;27.02.2024 09:00;0
Bergen - Florida;SN50540;27.02.2024 10:00;0
Bergen - Florida;SN50540;27.02.2024 11:00;0
Bergen - Florida;SN50540;27.02.2024 12:00;0
Bergen - Florida;SN50540;27.02.2024 13:00;0
Bergen - Florida;SN50540;27.02.2024 22:00;0
Bergen - Florida;SN50540;28.02.2024 01:00;0
Bergen - Florida;SN50540;28.02.2024 08:00;0
Bergen - Florida;SN50540;28.02.2024 09:00;0
Bergen - Florida;SN50540;28.02.2024 10:00;0
Bergen - Florida;SN50540;28.02.2024 11:00;0
Bergen - Florida;SN50540;28.02.2024 12:00;0
Bergen - Florida;SN50540;28.02.2024 13:00;0
Bergen - Florida;SN50540;28.02.2024 14:00;0
Bergen - Florida;SN50540;28.02.2024 15:00;0
Bergen - Florida;SN50540;28.02.2024 16:00;0
Bergen - Florida;SN50540;28.02.2024 17:00;0
Bergen - Florida;SN50540;28.02.2024 18:00;0
Bergen - Florida;SN50540;28.02.2024 19:00;0
Bergen - Florida;SN50540;28.02.2024 20:00;0
Bergen - Florida;SN50540;28.02.2024 21:00;0
Bergen - Florida;SN50540;28.02.2024 22:00;0
Bergen - Florida;SN50540;28.02.2024 23:00;0
Bergen - Florida;SN50540;29.02.2024 00:00;0
Bergen - Florida;SN50540;29.02.2024 01:00;0
Bergen - Florida;SN50540;29.02.2024 13:00;0
Bergen - Florida;SN50540;29.02.2024 14:00;0
Bergen - Florida;SN50540;29.02.2024 15:00;0
Bergen - Florida;SN50540;29.02.2024 16:00;0
Bergen - Florida;SN50540;29.02.2024 17:00;0
Bergen - Florida;SN50540;29.02.2024 18:00;0
Bergen - Florida;SN50540;29.02.2024 19:00;0
Bergen - Florida;SN50540;29.02.2024 20:00;0
Bergen - Florida;SN50540;29.02.2024 21:00;0
Bergen - Florida;SN50540;29.02.2024 22:00;0
Bergen - Florida;SN50540;29.02.2024 23:00;0
Bergen - Florida;SN50540;01.03.2024 00:00;0
Bergen - Florida;SN50540;01.03.2024 01:00;0
Bergen - Florida;SN50540;01.03.2024 02:00;0
Bergen - Florida;SN50540;01.03.2024 03:00;0
Bergen - Florida;SN50540;01.03.2024 04:00;0
Bergen - Florida;SN50540;01.03.2024 06:00;0
Bergen - Florida;SN50540;01.03.2024 20:00;0
Bergen - Florida;SN50540;01.03.2024 21:00;0
Bergen - Florida;SN50540;01.03.2024 22:00;0
Bergen - Florida;SN50540;01.03.2024 23:00;0
Bergen - Florida;SN50540;02.03.2024 00:00;0
Bergen - Florida;SN50540;02.03.2024 01:00;0
Bergen - Florida;SN50540;02.03.2024 02:00;0
Bergen - Florida;SN50540;02.03.2024 03:00;0
Bergen - Florida;SN50540;02.03.2024 04:00;0
Bergen - Florida;SN50540;02.03.2024 05:00;0
Bergen - Florida;SN50540;02.03.2024 06:00;0
Bergen - Florida;SN50540;02.03.2024 07:00;0
Bergen - Florida;SN50540;02.03.2024 08:00;0
Bergen - Florida;SN50540;02.03.2024 09:00;0
Bergen - Florida;SN50540;02.03.2024 10:00;0
Bergen - Florida;SN50540;02.03.2024 11:00;0
Bergen - Florida;SN50540;02.03.2024 12:00;0
Bergen - Florida;SN50540;02.03.2024 13:00;0
Bergen - Florida;SN50540;02.03.2024 14:00;0
Bergen - Florida;SN50540;02.03.2024 15:00;0
Bergen - Florida;SN50540;02.03.2024 16:00;0
Bergen - Florida;SN50540;02.03.2024 17:00;0
Bergen - Florida;SN50540;02.03.2024 18:00;0
Bergen - Florida;SN50540;02.03.2024 19:00;0
Bergen - Florida;SN50540;02.03.2024 20:00;0
Bergen - Florida;SN50540;02.03.2024 21:00;0
Bergen - Florida;SN50540;02.03.2024 22:00;0
Bergen - Florida;SN50540;02.03.2024 23:00;0
Bergen - Florida;SN50540;03.03.2024 00:00;0
Bergen - Florida;SN50540;03.03.2024 01:00;0
Bergen - Florida;SN50540;03.03.2024 02:00;0
Bergen - Florida;SN50540;03.03.2024 03:00;0
Bergen - Florida;SN50540;03.03.2024 04:00;0
Bergen - Florida;SN50540;03.03.2024 05:00;0
Bergen - Florida;SN50540;03.03.2024 06:00;0
Bergen - Florida;SN50540;03.03.2024 07:00;0
Bergen - Florida;SN50540;03.03.2024 08:00;0
Bergen - Florida;SN50540;03.03.2024 09:00;0
Bergen - Florida;SN50540;03.03.2024 10:00;0
Bergen - Florida;SN50540;03.03.2024 11:00;0
Bergen - Florida;SN50540;03.03.2024 12:00;0
Bergen - Florida;SN50540;03.03.2024 13:00;0
Bergen - Florida;SN50540;03.03.2024 14:00;0
Bergen - Florida;SN50540;03.03.2024 15:00;0
Bergen - Florida;SN50540;03.03.2024 16:00;0
Bergen - Florida;SN50540;03.03.2024 17:00;0
Bergen - Florida;SN50540;03.03.2024 18:00;0
Bergen - Florida;SN50540;03.03.2024 19:00;0
Bergen - Florida;SN50540;03.03.2024 20:00;0
Bergen - Florida;SN50540;03.03.2024 21:00;0
Bergen - Florida;SN50540;03.03.2024 22:00;0
Bergen - Florida;SN50540;03.03.2024 23:00;0
Bergen - Florida;SN50540;04.03.2024 00:00;0
Bergen - Florida;SN50540;04.03.2024 01:00;0
Bergen - Florida;SN50540;04.03.2024 02:00;0
Bergen - Florida;SN50540;04.03.2024 03:00;0
Bergen - Florida;SN50540;04.03.2024 04:00;0
Bergen - Florida;SN50540;04.03.2024 05:00;0
Bergen - Florida;SN50540;04.03.2024 06:00;0
Bergen - Florida;SN50540;04.03.2024 07:00;0
Bergen - Florida;SN50540;04.03.2024 08:00;0
Bergen - Florida;SN50540;04.03.2024 14:00;0
Bergen - Florida;SN50540;04.03.2024 15:00;0
Bergen - Florida;SN50540;04.03.2024 16:00;0
Bergen - Florida;SN50540;04.03.2024 17:00;0
Bergen - Florida;SN50540;04.03.2024 18:00;0
Bergen - Florida;SN50540;04.03.2024 19:00;0
Bergen - Florida;SN50540;04.03.2024 20:00;0
Bergen - Florida;SN50540;04.03.2024 21:00;0
Bergen - Florida;SN50540;04.03.2024 22:00;0
Bergen - Florida;SN50540;04.03.2024 23:00;0
Bergen - Florida;SN50540;05.03.2024 00:00;0
Bergen - Florida;SN50540;05.03.2024 01:00;0
Bergen - Florida;SN50540;05.03.2024 02:00;0
Bergen - Florida;SN50540;05.03.2024 03:00;0
Bergen - Florida;SN50540;05.03.2024 04:00;0
Bergen - Florida;SN50540;05.03.2024 05:00;0
Bergen - Florida;SN50540;05.03.2024 06:00;0
Bergen - Florida;SN50540;05.03.2024 07:00;0
Bergen - Florida;SN50540;05.03.2024 08:00;0
Bergen - Florida;SN50540;05.03.2024 09:00;0
Bergen - Florida;SN50540;05.03.2024 10:00;0
Bergen - Florida;SN50540;05.03.2024 11:00;0
Bergen - Florida;SN50540;05.03.2024 12:00;0
Bergen - Florida;SN50540;05.03.2024 13:00;0
Bergen - Florida;SN50540;05.03.2024 14:00;0
Bergen - Florida;SN50540;05.03.2024 15:00;0
Bergen - Florida;SN50540;05.03.2024 16:00;0
Bergen - Florida;SN50540;05.03.2024 17:00;0
Bergen - Florida;SN50540;05.03.2024 18:00;0
Bergen - Florida;SN50540;05.03.2024 19:00;0
Bergen - Florida;SN50540;05.03.2024 20:00;0
Bergen - Florida;SN50540;05.03.2024 21:00;0
Bergen - Florida;SN50540;05.03.2024 22:00;0
Bergen - Florida;SN50540;05.03.2024 23:00;0
Bergen - Florida;SN50540;06.03.2024 00:00;0
Bergen - Florida;SN50540;06.03.2024 01:00;0
Bergen - Florida;SN50540;06.03.2024 02:00;0
Bergen - Florida;SN50540;06.03.2024 03:00;0
Bergen - Florida;SN50540;06.03.2024 04:00;0
Bergen - Florida;SN50540;06.03.2024 05:00;0
Bergen - Florida;SN50540;06.03.2024 06:00;0
Bergen - Florida;SN50540;06.03.2024 07:00;0
Bergen - Florida;SN50540;06.03.2024 08:00;0
Bergen - Florida;SN50540;06.03.2024 09:00;0
Bergen - Florida;SN50540;06.03.2024 10:00;0
Bergen - Florida;SN50540;06.03.2024 11:00;0
Bergen - Florida;SN50540;06.03.2024 12:00;0
Bergen - Florida;SN50540;06.03.2024 13:00;0
Bergen - Florida;SN50540;06.03.2024 14:00;0
Bergen - Florida;SN50540;06.03.2024 15:00;0
Bergen - Florida;SN50540;06.03.2024 17:00;0
